"filename", "language", "JSON", "PHP", "JavaScript", "HTML", "CSS", "Markdown", "C#", "XML", "Shell Script", "comment", "blank", "total"
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\octave\index.html", "HTML", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 12, 85
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\octave\octave.js", "JavaScript", 0, 0, 104, 0, 0, 0, 0, 0, 0, 9, 27, 140
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\oz\index.html", "HTML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 7, 60
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\oz\oz.js", "JavaScript", 0, 0, 191, 0, 0, 0, 0, 0, 0, 19, 43, 253
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\pascal\index.html", "HTML", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 14, 62
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\pascal\pascal.js", "JavaScript", 0, 0, 120, 0, 0, 0, 0, 0, 0, 3, 14, 137
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\pegjs\index.html", "HTML", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 10, 67
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\pegjs\pegjs.js", "JavaScript", 0, 0, 91, 0, 0, 0, 0, 0, 0, 15, 6, 112
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\perl\index.html", "HTML", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 18, 76
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\perl\perl.js", "JavaScript", 0, 0, 799, 0, 0, 0, 0, 0, 0, 22, 16, 837
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\php\index.html", "HTML", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 10, 65
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\php\php.js", "JavaScript", 0, 0, 209, 0, 0, 0, 0, 0, 0, 9, 17, 235
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\php\test.js", "JavaScript", 0, 0, 131, 0, 0, 0, 0, 0, 0, 2, 22, 155
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\pig\index.html", "HTML", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 8, 54
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\pig\pig.js", "JavaScript", 0, 0, 136, 0, 0, 0, 0, 0, 0, 24, 19, 179
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\powershell\index.html", "HTML", 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 14, 210
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\powershell\powershell.js", "JavaScript", 0, 0, 343, 0, 0, 0, 0, 0, 0, 9, 47, 399
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\powershell\test.js", "JavaScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 2, 13, 75
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\properties\index.html", "HTML", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 7, 54
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\properties\properties.js", "JavaScript", 0, 0, 62, 0, 0, 0, 0, 0, 0, 3, 14, 79
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\protobuf\index.html", "HTML", 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 18, 105
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\protobuf\protobuf.js", "JavaScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 8, 14, 73
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\pug\index.html", "HTML", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 5, 71
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\pug\pug.js", "JavaScript", 0, 0, 507, 0, 0, 0, 0, 0, 0, 20, 65, 592
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\puppet\index.html", "HTML", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 17, 122
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\puppet\puppet.js", "JavaScript", 0, 0, 155, 0, 0, 0, 0, 0, 0, 55, 11, 221
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\python\index.html", "HTML", 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 35, 208
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\python\python.js", "JavaScript", 0, 0, 322, 0, 0, 0, 0, 0, 0, 26, 55, 403
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\python\test.js", "JavaScript", 0, 0, 71, 0, 0, 0, 0, 0, 0, 4, 15, 90
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\q\index.html", "HTML", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 15, 145
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\q\q.js", "JavaScript", 0, 0, 133, 0, 0, 0, 0, 0, 0, 3, 4, 140
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\r\index.html", "HTML", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 16, 89
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\r\r.js", "JavaScript", 0, 0, 170, 0, 0, 0, 0, 0, 0, 4, 17, 191
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\rpm\changes\index.html", "HTML", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 13, 67
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\rpm\index.html", "HTML", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 28, 150
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\rpm\rpm.js", "JavaScript", 0, 0, 86, 0, 0, 0, 0, 0, 0, 6, 18, 110
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\rst\index.html", "HTML", 0, 0, 0, 369, 0, 0, 0, 0, 0, 0, 167, 536
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\rst\rst.js", "JavaScript", 0, 0, 457, 0, 0, 0, 0, 0, 0, 26, 75, 558
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\ruby\index.html", "HTML", 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 26, 184
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\ruby\ruby.js", "JavaScript", 0, 0, 118, 0, 0, 0, 0, 0, 0, 176, 10, 304
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\ruby\test.js", "JavaScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 2, 6, 24
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\rust\index.html", "HTML", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 11, 65
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\rust\rust.js", "JavaScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 7, 6, 73
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\rust\test.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 2, 8, 40
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\sas\index.html", "HTML", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 14, 82
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\sas\sas.js", "JavaScript", 0, 0, 221, 0, 0, 0, 0, 0, 0, 52, 31, 304
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\sass\index.html", "HTML", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 12, 69
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\sass\sass.js", "JavaScript", 0, 0, 119, 0, 0, 0, 0, 0, 0, 314, 27, 460
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\sass\test.js", "JavaScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 111, 3, 123
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\scheme\index.html", "HTML", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 11, 78
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\scheme\scheme.js", "JavaScript", 0, 0, 230, 0, 0, 0, 0, 0, 0, 21, 34, 285
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\shell\index.html", "HTML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 14, 67
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\shell\shell.js", "JavaScript", 0, 0, 147, 0, 0, 0, 0, 0, 0, 4, 18, 169
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\shell\test.js", "JavaScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 2, 15, 81
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\sieve\index.html", "HTML", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 11, 94
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\sieve\sieve.js", "JavaScript", 0, 0, 144, 0, 0, 0, 0, 0, 0, 10, 40, 194
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\slim\index.html", "HTML", 0, 0, 0, 85, 0, 0, 0, 0, 0, 1, 11, 97
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\slim\slim.js", "JavaScript", 0, 0, 527, 0, 0, 0, 0, 0, 0, 10, 39, 576
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\slim\test.js", "JavaScript", 0, 0, 68, 0, 0, 0, 0, 0, 0, 4, 25, 97
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\smalltalk\index.html", "HTML", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 10, 69
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\smalltalk\smalltalk.js", "JavaScript", 0, 0, 128, 0, 0, 0, 0, 0, 0, 2, 39, 169
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\smarty\index.html", "HTML", 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 23, 139
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\smarty\smarty.js", "JavaScript", 0, 0, 200, 0, 0, 0, 0, 0, 0, 7, 19, 226
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\solr\index.html", "HTML", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 13, 58
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\solr\solr.js", "JavaScript", 0, 0, 86, 0, 0, 0, 0, 0, 0, 2, 17, 105
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\soy\index.html", "HTML", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 9, 69
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\soy\soy.js", "JavaScript", 0, 0, 545, 0, 0, 0, 0, 0, 0, 71, 50, 666
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\soy\test.js", "JavaScript", 0, 0, 266, 0, 0, 0, 0, 0, 0, 3, 54, 323
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\sparql\index.html", "HTML", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 9, 62
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\sparql\sparql.js", "JavaScript", 0, 0, 165, 0, 0, 0, 0, 0, 0, 2, 18, 185
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\spreadsheet\index.html", "HTML", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 8, 43
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\spreadsheet\spreadsheet.js", "JavaScript", 0, 0, 96, 0, 0, 0, 0, 0, 0, 7, 10, 113
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\sql\index.html", "HTML", 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 6, 93
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\sql\sql.js", "JavaScript", 0, 0, 325, 0, 0, 0, 0, 0, 0, 171, 30, 526
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\stex\index.html", "HTML", 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 11, 117
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\stex\stex.js", "JavaScript", 0, 0, 221, 0, 0, 0, 0, 0, 0, 16, 28, 265
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\stex\test.js", "JavaScript", 0, 0, 89, 0, 0, 0, 0, 0, 0, 2, 42, 133
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\stylus\index.html", "HTML", 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 14, 107
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\stylus\stylus.js", "JavaScript", 0, 0, 609, 0, 0, 0, 0, 0, 0, 98, 69, 776
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\swift\index.html", "HTML", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 12, 71
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\swift\swift.js", "JavaScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 164, 8, 222
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\swift\test.js", "JavaScript", 0, 0, 127, 0, 0, 0, 0, 0, 0, 19, 17, 163
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\tcl\index.html", "HTML", 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 7, 143
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\tcl\tcl.js", "JavaScript", 0, 0, 133, 0, 0, 0, 0, 0, 0, 3, 5, 141
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\textile\index.html", "HTML", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 62, 192
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\textile\test.js", "JavaScript", 0, 0, 287, 0, 0, 0, 0, 0, 0, 30, 101, 418
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\textile\textile.js", "JavaScript", 0, 0, 400, 0, 0, 0, 0, 0, 0, 2, 68, 470
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\tiddlywiki\index.html", "HTML", 0, 0, 0, 123, 0, 0, 0, 0, 0, 2, 30, 155
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\tiddlywiki\tiddlywiki.css", "CSS", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\tiddlywiki\tiddlywiki.js", "JavaScript", 0, 0, 230, 0, 0, 0, 0, 0, 0, 35, 44, 309
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\tiki\index.html", "HTML", 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 17, 96
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\tiki\tiki.css", "CSS", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\tiki\tiki.js", "JavaScript", 0, 0, 274, 0, 0, 0, 0, 0, 0, 9, 30, 313
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\toml\index.html", "HTML", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 13, 74
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\toml\toml.js", "JavaScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 5, 5, 89
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\tornado\index.html", "HTML", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 8, 64
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\tornado\tornado.js", "JavaScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 2, 6, 69
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\troff\index.html", "HTML", 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 11, 147
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\troff\troff.js", "JavaScript", 0, 0, 72, 0, 0, 0, 0, 0, 0, 2, 11, 85
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\ttcn-cfg\index.html", "HTML", 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 20, 117
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\ttcn-cfg\ttcn-cfg.js", "JavaScript", 0, 0, 197, 0, 0, 0, 0, 0, 0, 4, 13, 214
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\ttcn\index.html", "HTML", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 18, 120
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\ttcn\ttcn.js", "JavaScript", 0, 0, 249, 0, 0, 0, 0, 0, 0, 4, 31, 284
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\turtle\index.html", "HTML", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 9, 52
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\turtle\turtle.js", "JavaScript", 0, 0, 142, 0, 0, 0, 0, 0, 0, 2, 19, 163
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\twig\index.html", "HTML", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 5, 48
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\twig\twig.js", "JavaScript", 0, 0, 124, 0, 0, 0, 0, 0, 0, 8, 10, 142
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\vb\index.html", "HTML", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 5, 50
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\vb\vb.js", "JavaScript", 0, 0, 210, 0, 0, 0, 0, 0, 0, 19, 47, 276
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\vbscript\index.html", "HTML", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 12, 56
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\vbscript\vbscript.js", "JavaScript", 0, 0, 255, 0, 0, 0, 0, 0, 0, 34, 62, 351
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\velocity\index.html", "HTML", 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 27, 121
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\velocity\velocity.js", "JavaScript", 0, 0, 174, 0, 0, 0, 0, 0, 0, 17, 12, 203
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\verilog\index.html", "HTML", 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 22, 121
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\verilog\test.js", "JavaScript", 0, 0, 309, 0, 0, 0, 0, 0, 0, 91, 44, 444
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\verilog\verilog.js", "JavaScript", 0, 0, 598, 0, 0, 0, 0, 0, 0, 126, 58, 782
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\vhdl\index.html", "HTML", 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 16, 96
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\vhdl\vhdl.js", "JavaScript", 0, 0, 168, 0, 0, 0, 0, 0, 0, 4, 18, 190
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\vue\index.html", "HTML", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 11, 70
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\vue\vue.js", "JavaScript", 0, 0, 71, 0, 0, 0, 0, 0, 0, 2, 5, 78
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\wast\index.html", "HTML", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 11, 74
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\wast\test.js", "JavaScript", 0, 0, 410, 0, 0, 0, 0, 0, 0, 2, 13, 425
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\wast\wast.js", "JavaScript", 0, 0, 116, 0, 0, 0, 0, 0, 0, 8, 9, 133
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\webidl\index.html", "HTML", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 11, 72
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\webidl\webidl.js", "JavaScript", 0, 0, 153, 0, 0, 0, 0, 0, 0, 16, 27, 196
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\xml\index.html", "HTML", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 6, 62
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\xml\test.js", "JavaScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 3, 12, 52
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\xml\xml.js", "JavaScript", 0, 0, 385, 0, 0, 0, 0, 0, 0, 5, 28, 418
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\xquery\index.html", "HTML", 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 27, 212
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\xquery\test.js", "JavaScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 6, 12, 68
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\xquery\xquery.js", "JavaScript", 0, 0, 331, 0, 0, 0, 0, 0, 0, 58, 60, 449
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\yacas\index.html", "HTML", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 21, 88
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\yacas\yacas.js", "JavaScript", 0, 0, 150, 0, 0, 0, 0, 0, 0, 19, 36, 205
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\yaml-frontmatter\index.html", "HTML", 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 28, 122
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\yaml-frontmatter\yaml-frontmatter.js", "JavaScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 3, 6, 73
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\yaml\index.html", "HTML", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 12, 81
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\yaml\yaml.js", "JavaScript", 0, 0, 92, 0, 0, 0, 0, 0, 0, 16, 13, 121
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\z80\index.html", "HTML", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 10, 54
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\mode\z80\z80.js", "JavaScript", 0, 0, 99, 0, 0, 0, 0, 0, 0, 2, 16, 117
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\package.json", "JSON", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\rollup.config.js", "JavaScript", 0, 0, 43, 0, 0, 0, 0, 0, 0, 6, 4, 53
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\addon\runmode\codemirror-standalone.js", "JavaScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 4, 7, 25
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\addon\runmode\codemirror.node.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 6, 22
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\addon\runmode\runmode-standalone.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\addon\runmode\runmode.node.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\codemirror.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\Display.js", "JavaScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 39, 18, 117
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\focus.js", "JavaScript", 0, 0, 42, 0, 0, 0, 0, 0, 0, 3, 6, 51
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\gutters.js", "JavaScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 2, 4, 45
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\highlight_worker.js", "JavaScript", 0, 0, 49, 0, 0, 0, 0, 0, 0, 1, 6, 56
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\line_numbers.js", "JavaScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 5, 4, 49
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\mode_state.js", "JavaScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 5, 23
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\operations.js", "JavaScript", 0, 0, 158, 0, 0, 0, 0, 0, 0, 22, 27, 207
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\scroll_events.js", "JavaScript", 0, 0, 88, 0, 0, 0, 0, 0, 0, 34, 11, 133
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\scrollbars.js", "JavaScript", 0, 0, 156, 0, 0, 0, 0, 0, 0, 14, 25, 195
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\scrolling.js", "JavaScript", 0, 0, 143, 0, 0, 0, 0, 0, 0, 26, 18, 187
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\selection.js", "JavaScript", 0, 0, 151, 0, 0, 0, 0, 0, 0, 4, 19, 174
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\update_display.js", "JavaScript", 0, 0, 212, 0, 0, 0, 0, 0, 0, 25, 31, 268
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\update_line.js", "JavaScript", 0, 0, 163, 0, 0, 0, 0, 0, 0, 13, 14, 190
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\update_lines.js", "JavaScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 11, 5, 83
